1826;darleneweber@davis.com;Dean King;17;317.72
2126;raymondhorn@yahoo.com;Christopher Armstrong;61;226.48
1482;michael43@gmail.com;Michael Jones;50;807.76
1420;pricegeorge@mercer.net;Christine Walker;16;315.2
1746;matthew88@gmail.com;Jennifer Jimenez;57;957.13
2856;emily76@anderson.net;Mary Hull;27;791.9
4775;gonzalezemily@gmail.com;Debra Stewart;17;499.22
4377;ptorres@taylor.info;Sandra Murphy;60;772.51
1649;mcfarlandgary@wade.com;Melissa Allen;99;985.0
2268;robertsolomon@sweeney-reed.net;Cynthia Ruiz;49;218.18
1678;taylorcole@henry.com;Monica Hernandez;99;942.48
3156;garynovak@miller-love.com;Mary Wood;53;498.22
1639;oconnorshawna@hotmail.com;Ronald Martinez;92;772.29
4766;alexandergomez@shaw.com;David Taylor;34;275.69
2193;nathan17@rodriguez.biz;Pamela Powell;49;327.64
4796;charlesgonzalez@tyler.biz;Timothy Anderson;47;262.03
4248;kkelly@soto.com;Bonnie Tate;70;745.33
3606;sarayates@gmail.com;Timothy Mays;92;900.69
2048;anthony15@murray.org;John Jordan;62;387.99
4624;grogers@gmail.com;James Barker;91;104.01
2580;brianmay@lawson-frazier.org;Robin Boyd;50;86.66
2425;xbyrd@gmail.com;James Barker;62;747.11
1002;antonioward@pierce.info;Jose Ortiz;64;686.93
2531;zachary29@yahoo.com;Karen Cooper;88;139.02
1618;martinezangela@cortez.net;Douglas Hernandez;48;431.47
2992;james20@martinez.com;Tyler Ruiz;51;210.92
1298;littlekevin@lucas.biz;David Brown;39;524.48
1445;woodspaul@west.org;Nicole Owens;56;496.32
2869;laura82@gmail.com;Luis Ingram;65;442.31
4894;rcook@gmail.com;Brooke Hill;59;505.84
4926;geralddavis@gmail.com;Tony Hernandez;37;526.18
1552;perezmichael@glenn.info;Joseph Jones;100;553.62
2209;hmaxwell@santiago.com;Michael Allen;32;738.83
2033;natasha58@fernandez-hays.com;Pamela Cole;39;309.88
4767;makayla02@simmons.biz;James Ortiz;39;383.35
1306;lopezwilliam@brewer-burnett.info;Michael White;41;443.61
960;dennisstrickland@hotmail.com;Raymond Diaz;66;617.95
2808;lauren98@gmail.com;Michael Ramirez;39;846.48
719;pjones@patterson-harrison.info;Debra Baker;45;405.75
4653;owenstacy@mckinney.com;Rebekah Dorsey;71;33.86
4158;jack13@lester.com;John Johnston;47;700.61
2318;reginaldjohnson@wilson.com;Paul Shepard;90;856.47
4063;fishershelby@gmail.com;Brian Lawrence;88;381.59
4764;elong@yahoo.com;Megan Williams;56;255.1
4465;travissmith@bennett-garcia.biz;Tony Cooper;90;429.44
4763;tamarafrench@allison-shields.com;Eric Mcintosh;78;407.19
2401;angelarussell@hotmail.com;Melanie Nelson;66;790.19
3274;amoon@gmail.com;Randy Callahan;67;756.33
1805;petersonjennifer@turner-vargas.com;Michael Hernandez;23;167.48
3468;walkershirley@yahoo.com;Alexandra Cantu;82;3.82
260;merrittdana@yahoo.com;Steven Wilson;79;775.57
4584;jessicahawkins@mcdonald.com;Sherry Hamilton;92;61.02
2513;vking@pacheco.biz;Michael Baker;29;185.17
1182;hebertmary@gmail.com;Lisa Rodriguez;46;249.94
499;leblanctiffany@smith-garcia.net;Lisa Vargas;23;548.54
2547;richardsonlisa@guerra.com;Jessica Roth;75;219.77
745;coreywilliams@sanchez-taylor.info;Scott Vang;53;15.19
4427;flowerssandra@wilson-beck.com;Craig Johnson;52;356.49
3518;richardhall@murillo.com;Martha Watson;50;841.63
507;greenrobin@hotmail.com;Megan Buckley;75;9.72
4249;amy79@drake.info;Dr. George Allen;85;776.78
3665;nelsonjennifer@yahoo.com;Daniel Tate;58;792.94
1956;kimberly56@watson.com;Jeffrey Rodriguez;38;947.53
1065;tracyanderson@davis.com;Mark Krause;35;570.72
757;maynardrebecca@thomas.com;David Black;93;212.06
718;tfarrell@gordon.net;Sonya Johnson;53;69.38
1817;perezvanessa@gmail.com;Chelsea Stephenson;36;458.14
1511;lori58@wilson.biz;Alicia Rodriguez;40;75.87
4479;timothy21@ramos.com;Erika Acosta;100;253.92
851;lflores@rodgers.biz;Michael Lester;69;817.25
3168;lindsay67@wilson.com;William Leonard;64;841.85
837;ethornton@hotmail.com;Abigail Stephens;71;849.06
1515;cookryan@hughes.com;Rebecca Terry;95;749.18
2857;bhood@yates-jackson.info;Renee Jacobs;99;157.27
1834;feliciamelton@davis.biz;Julia Nelson;64;830.48
54;joannaferguson@gmail.com;Jeremy Gray;72;981.22
1034;jenniferwilliams@wilson-ashley.com;Kelly Simmons;90;180.58
2307;jennawilliams@hotmail.com;Eric Schwartz;19;202.34
637;christine69@knight.com;George Clark;99;381.76
416;michaelisaac@fuller.biz;Kelly Reed;90;602.91
4630;lthompson@yahoo.com;Hector Johnson;58;208.52
4397;jarvismelissa@nguyen.org;Samantha Scott;88;829.52
4470;rebeccaortega@kim-myers.net;Gwendolyn Crawford;43;58.61
2016;abrooks@adams.com;Michelle Evans;56;274.04
4231;brandon55@yahoo.com;Kimberly Parker;16;459.19
2108;denise35@gmail.com;Deanna Myers;51;269.3
1983;thompsonlynn@cruz-cole.net;Christopher Richards;58;711.44
4037;robertphillips@hotmail.com;Angela Olson;94;294.12
2582;cooperjoel@reilly-hawkins.com;Christopher Hunter;85;283.48
1699;rnelson@williams.com;Austin Farrell;33;909.31
4805;rshelton@hotmail.com;Michael Paul;47;682.06
2127;rclark@yahoo.com;Aaron Smith;33;588.54
2441;romerocynthia@martin-marshall.com;Dr. Jason Montoya IV;83;231.98
3196;jennifer56@mason.com;Evan Becker;68;1.01
2715;angeladavis@yahoo.com;Patrick Cole;99;387.19
628;cward@gmail.com;Joseph Jenkins;70;340.17
4117;christopher54@smith-carey.net;Lisa Sanders;56;571.22
2680;james68@hotmail.com;Karen Pruitt;88;193.28
2416;margaret82@hotmail.com;Maria Ray;60;164.3
4553;suzanne91@hotmail.com;Brandon Farrell;23;887.85
4158;mrivera@turner-dean.biz;Samantha Pineda;69;555.87
987;qmorgan@baker-rivera.biz;Lisa Brown;27;84.12
3357;nwade@yahoo.com;Adrian Warren;79;257.02
4537;maxwellchristopher@wallace.com;Jennifer Thomas;31;245.25
82;baileycurtis@wong.info;Kaitlin Stephens;77;302.7
2787;elizabeth68@gmail.com;Curtis Campbell;54;342.14
651;qgarcia@phillips.net;Joshua Austin;90;929.26
4496;erin37@alvarez.biz;Michael Moore;71;402.52
4034;juan99@morgan-baker.com;Christy Davis;15;480.05
3158;kmelton@hotmail.com;Lee Herring;81;372.36
1073;elliottjustin@doyle-webb.org;Carolyn Robbins;86;926.65
1292;romanmatthew@gmail.com;Patrick Benitez;38;654.31
4931;williamskaren@moody.com;Shawn Scott;49;591.57
1191;nichole10@yahoo.com;Chris King;78;4.4
3560;nancy15@randolph.com;Linda Hughes;33;966.59
1973;travisramirez@hotmail.com;James Hicks;73;699.28
1635;hrodriguez@vincent.com;Andrea Thompson DDS;22;459.34
3279;moorecarla@elliott.org;Barbara Price;21;531.0
2494;lisa19@yahoo.com;Catherine Stevens;36;528.98
2283;kyle81@lucas.com;Rebecca Walters;17;300.15
2750;hannahgonzalez@gmail.com;Anthony Williams;22;753.72
4148;brett26@hotmail.com;Jill Johnson;20;933.18
4842;kennethestes@becker.com;Joseph Mcclure;54;824.32
2630;swade@hotmail.com;Melissa Weaver;34;44.8
1265;hohector@yahoo.com;Cole Humphrey;93;498.96
4674;melissanicholson@hotmail.com;Alexis Wilson;58;361.73
1038;qmcmahon@gmail.com;Tamara Williams;24;685.99
931;patriciawilliams@hotmail.com;Caroline Hawkins;95;434.07
3946;monroeralph@hutchinson.com;Jamie Herring;96;781.35
2948;gainescaleb@yahoo.com;Heather Ruiz;34;405.39
2574;gonzalezkathy@gmail.com;Amy Luna;53;506.37
674;zlowe@torres.com;Michelle Snow;31;197.05
2711;david03@gmail.com;Bruce Johnson;73;791.34
4459;wfoster@yahoo.com;Douglas Morris;82;656.56
218;haleychristopher@yahoo.com;Jennifer Thompson;62;973.78
1762;mariaherring@gmail.com;Kathryn Garcia;91;851.39
4304;amyparker@gmail.com;Jodi Cervantes;98;86.61
2325;dperez@tucker.com;Robert Lambert;93;821.14
2371;icampbell@gmail.com;Lisa Mejia;19;465.76
3948;acollins@nelson-hendricks.com;David Frey;98;274.37
4021;jameswalker@perez.com;Danny Moore;26;673.72
4304;savagewesley@lopez.com;Kenneth Fowler;48;57.1
2334;smithjessica@francis.org;Erica Shields;89;749.45
3596;hnoble@hotmail.com;Sara Clements;31;47.37
2530;melissa60@yahoo.com;Carrie Garcia;13;745.2
105;zhawkins@morgan-garcia.net;Norma Allen;59;769.34
1109;michaela43@macdonald-page.info;Danielle Ferguson;20;638.11
364;archerkatherine@wilson.com;Richard Wilson;64;125.8
4210;quinntonya@houston.com;Kenneth Franklin;80;41.32
2997;meredithbaker@yahoo.com;Cheryl Wilson;84;104.73
3824;andrew96@vang-irwin.com;William Fischer;76;267.97
1726;xrios@hotmail.com;Mrs. Kim Anderson;26;983.06
3475;johnsonanthony@walsh.com;Stephen George;84;417.14
2595;eaguilar@carr-campbell.biz;Michael Mcfarland;32;877.08
4089;felicia51@gmail.com;Sara Hughes;73;119.63
2050;sjohnston@yahoo.com;Lisa Campbell;66;954.77
1009;tinabeltran@dickson.com;Amber Blackwell DDS;59;864.67
2171;susan76@carpenter.com;Louis Caldwell;69;585.25
2287;wilsoncynthia@yahoo.com;Tamara Grant;26;626.35
2327;douglassmith@howell.com;Raymond Murphy;83;603.45
3274;simpsontyler@hotmail.com;Michele Wilson;76;808.46
3832;kennethcasey@stark-jackson.com;Emily Hart;43;377.93
3246;peckrobert@hotmail.com;Stephanie Ford;90;445.35
3987;lyonsrebecca@gmail.com;Kelsey Franco;72;813.35
3789;birdlindsey@gmail.com;Kristen Martinez;38;391.29
3581;mwilliams@black.com;Douglas Nelson;53;136.94
4439;arthur58@daugherty.com;Ryan Yu;95;208.99
2068;obrowning@yahoo.com;Ryan Zamora;52;126.85
3193;garcialinda@richards-smith.net;Kenneth Carter;23;788.51
4282;andreaphillips@friedman.com;Stephanie Koch;79;968.81
1170;brucekaren@kerr.biz;Monica Martin;28;187.65
3388;agriffith@yahoo.com;James Lawrence;14;781.14
4903;erica32@bauer.com;Jacqueline Rice;73;309.79
2977;amandacurtis@hotmail.com;Sarah Brown;74;81.38
1419;lwilliams@leon.com;Melissa Hicks;30;543.12
740;eric01@donaldson-reed.com;Anthony Guerra;66;409.88
2469;lynnnolan@miller-bowman.com;Laura Goodwin;61;967.17
1279;lisa74@taylor.info;Erik Wright;91;612.33
3076;espinozakyle@moran.com;Dr. Jamie Hess DVM;57;234.94
4041;laura63@gmail.com;Michael Sullivan;57;809.86
1231;umartin@bell.biz;Tammy Gilbert;67;841.97
3400;jasonmoran@gmail.com;Richard Meza;34;250.36
3304;timothygreen@lynn-nelson.info;Peter Dominguez;80;229.45
1372;keymark@gmail.com;Timothy Delgado;94;166.62
2691;tfranklin@king.info;John Caldwell;99;608.56
3694;crawfordwendy@hotmail.com;Sherry Brown;32;471.69
4878;brittany91@moore.com;Mike Perez;93;649.75
1165;lewiswayne@gmail.com;Dan Mcbride;32;28.01
3067;william55@hotmail.com;Sarah Estes;22;28.8
4359;robert28@hurst.biz;Renee Cox;17;932.26
2011;christine51@hotmail.com;Mary Davis;41;718.97
2357;rthompson@yahoo.com;Heather Holmes;39;786.95
1230;paige25@gmail.com;Amber Sanders;68;90.92
3551;angelareed@gmail.com;Kevin Underwood;31;553.16
3810;tross@kramer.com;Taylor Carey;40;120.95
3950;ashea@hotmail.com;Catherine Wagner;50;41.43
4778;deniseedwards@fleming.biz;Karen Vargas;89;540.83
866;brucetamara@ball.com;Chelsea Boyer;26;258.61
827;knguyen@evans.biz;Lucas Henderson;51;185.73
4723;douglasrusso@gmail.com;Erika Durham;15;637.62
1831;mitchellpatrick@colon-robbins.com;William Sullivan;63;749.33
4414;dominicbrooks@yahoo.com;Carol Morales;69;165.47
2090;bweber@hotmail.com;Megan Ruiz;83;449.81
1549;sarahhardin@yahoo.com;Meagan Perkins;56;607.31
942;phelpsdavid@hotmail.com;Samantha Moore;16;730.28
4936;robertkerr@hotmail.com;Krystal Monroe;91;160.18
3101;kennedysierra@yahoo.com;Ruth Ayala;16;669.35
1543;khall@hughes-oneill.com;Jill Fry;28;302.11
4268;parkerrandy@gomez-roman.com;Casey Morales;95;795.73
2053;clarencevelazquez@yahoo.com;Nicole Harris;37;563.31
795;gnash@hernandez.org;Brandy Welch;46;644.4
1196;scotttiffany@andersen.com;Mrs. Carrie Johnson;62;577.36
3300;samantha99@yahoo.com;Dawn Brady;34;608.69
1164;thomas08@hotmail.com;Charlotte Yang;26;283.3
3315;vbolton@wall.biz;Theresa Russell;35;289.79
2893;brandon30@bishop-garcia.net;Madison Sanders;78;539.72
4393;gwendolyn32@davis.net;Monica Perry;68;94.0
4293;mitchell33@arnold-snyder.com;Todd Wagner;89;67.31
4642;sstevens@hotmail.com;Patrick Stokes;63;103.92
1430;cynthiarivas@hotmail.com;Sean Williams;39;759.5
4479;wendy18@davenport.com;Connie Bonilla;66;103.59
1036;fisherkelly@larsen.com;Christy Joseph;21;575.81
2780;stacysmith@gmail.com;Brandon Kennedy;57;222.95
1889;kevinwright@simmons.org;Daniel Espinoza;26;887.88
2985;erikvazquez@kane-ballard.com;Kelly Stephenson;87;692.17
1660;cmorris@hotmail.com;Bethany Randolph;32;70.49
3921;hrollins@duncan.biz;Emily Perez;86;100.04
3239;cantugrace@gmail.com;Joseph Sandoval;14;902.1
3954;daniel26@gmail.com;Michele Miller;28;472.3
3100;jonathan70@meyer-hernandez.com;Nancy Dudley;41;254.79
4753;mfrazier@butler.com;Yesenia Hamilton;25;33.54
4514;stephen02@yahoo.com;Cory Villa;34;710.2
4367;ruth09@gmail.com;Mary Barnes;96;277.09
836;gbowen@yahoo.com;Candace Martin;87;786.09
4342;katherinewest@sanchez.net;Amber Dougherty;40;924.11
4352;umassey@vega-moss.com;Alyssa Torres;63;798.27
1212;sgonzalez@yahoo.com;Bradley Harris;90;395.89
2928;barbara46@hotmail.com;Andrew Kidd;66;798.58
3927;wagnerryan@gonzales.com;Jason Grant;28;567.66
1973;hamiltonjanet@whitehead.biz;Ronald Young;61;91.53
3773;mackenzie39@yahoo.com;Casey Stone;33;744.89
3314;wsanchez@hotmail.com;Dylan Chandler;19;716.22
1477;amelton@gmail.com;Nicole Love;27;303.22
1357;dwilliams@hotmail.com;Monique Weber;26;240.05
4591;richard62@gordon-vasquez.org;Amanda Rodriguez;29;882.24
4668;omcfarland@sanchez.com;Kim Barnes;80;779.39
1562;mariarobinson@yahoo.com;Michael Martinez;93;537.51
2627;dramsey@reed.com;Veronica Hull;91;445.67
3517;cynthiawilliams@hotmail.com;Mrs. Tracy Church;15;536.64
4994;anna84@stewart.com;Richard Murphy;20;521.62
3870;elizabethharvey@yahoo.com;Alison Marshall;35;552.56
2075;reesebrenda@hotmail.com;Douglas Jimenez;100;727.24
4218;jennifer04@gmail.com;Nicholas Harrison;72;989.02
4446;christinahayes@hotmail.com;Jason Golden;74;255.75
2830;carias@clark.com;Margaret Johnson;73;406.79
172;christopher48@miller.org;Joanne Luna;27;488.11
2014;hestereric@hotmail.com;Ryan Morrow;71;658.95
2050;tammysanchez@yahoo.com;Ashley Johnson;38;460.93
1157;joel24@williams.com;Michelle Jackson;15;43.76
1179;carly73@gmail.com;Jennifer Reed;93;63.38
4055;gloversara@barron.com;Mary Howard;48;888.14
1908;wnorton@hotmail.com;Suzanne Roberts;13;729.11
370;danielgraham@yahoo.com;Ronald Banks;34;139.12
3190;manderson@gutierrez.com;Kyle Dixon;100;72.72
3226;sandersmichael@rios.com;Brandi Kramer;86;387.15
3556;jessicaschwartz@johnson-jones.com;Anthony Wise;18;73.56
2389;williamslisa@yahoo.com;Angela Murphy;97;898.09
1551;juliaward@gmail.com;Michael White;75;122.04
3233;laura86@stone.net;Kristen Hooper MD;61;261.16
2941;vwashington@robinson.info;Joseph Dickerson;58;357.93
1906;robertsdenise@white.info;Catherine Black;77;914.34
74;wattstracy@williams.com;Jacqueline Braun;39;91.73
1887;aheath@howard.com;Heather Hughes;51;432.04
495;stevensonandrew@yahoo.com;Anthony Ray;54;562.46
873;micheal60@yahoo.com;Scott Villegas;54;540.93
201;nathanadams@hotmail.com;Joseph Smith;99;448.13
3692;leslie26@hotmail.com;Mark Gonzales;66;31.46
3757;cindyaguilar@hotmail.com;Taylor Shaw;46;358.53
891;jennifersmith@yahoo.com;Victoria Green;51;503.31
327;scottvelazquez@reed.org;Lucas Blackwell;92;600.8
4625;batesemily@kennedy.com;Abigail Hines;18;212.86
307;williamsamanda@hotmail.com;David Patel;29;449.3
2198;bhatfield@yoder.com;Jeanne Vincent;18;949.17
3513;uramirez@hunt-robbins.com;Lindsey Jones;83;6.47
3036;levygregory@brown-jones.com;Travis Archer;79;719.53
4792;rodriguezsamantha@hotmail.com;Kurt Marsh;39;297.01
498;pamela49@yahoo.com;Vincent Contreras;83;837.98
467;carolinegardner@yahoo.com;Kimberly Castillo;89;789.76
1811;melissanorton@hotmail.com;Casey Price;47;349.42
4426;hrivera@beltran.biz;Ms. Emma Lara;13;471.91
4478;awilliams@gmail.com;James Coleman;60;399.24
3290;kelleylucas@gmail.com;Carolyn Rodgers;64;334.71
699;daniel24@yahoo.com;Catherine Robles;39;783.04
3816;jonesbrian@davis.org;David Douglas;94;197.16
3401;conniemorrison@hotmail.com;Kellie Robinson;69;657.64
3072;laneterri@gmail.com;Jessica Adams;93;284.3
4766;psherman@cook-avila.com;Fernando Le;73;557.65
4729;carrphillip@webster-myers.net;Emily Holmes;78;86.16
3130;aaronjenkins@black.net;Kimberly Floyd;80;849.95
1132;jonesandrew@hardy.org;John Baker;78;120.35
430;elliottdebra@aguirre.com;David Day;60;451.47
751;jeffreydillon@nelson.net;Misty Blackburn;48;335.32
1606;mcgeelaura@page.info;Joe Lawrence;99;802.33
3561;adelgado@yahoo.com;Cynthia Dickerson;88;58.67
96;mmiller@hotmail.com;Angela Davis;45;219.17
4201;robertasmith@meyer-carlson.com;Monica Friedman;19;528.85
923;stephenroberts@pope.com;Natasha Arnold;88;349.12
4289;beasleyalexis@guzman.com;Miranda Bowman;85;837.55
2158;aimee18@yahoo.com;Timothy Wallace;53;521.1
481;uobrien@gmail.com;William Owen;52;878.93
2379;jessica72@hotmail.com;Garrett Patel;75;826.66
2845;henrywells@johnson-wolf.com;Lindsey Bowman;75;767.54
3385;alvarezkenneth@gmail.com;Karen Harrison;24;581.22
2654;rubenhall@hotmail.com;Stephanie Baker;86;7.78
775;carmen00@james-malone.net;Zachary Moore;86;990.78
2679;fhowell@gibbs.com;Amanda Anderson;14;743.65
2231;shelly45@singh-willis.com;Pamela Solis;57;367.24
1235;nramirez@hotmail.com;Sally Murillo;13;38.58
603;sjimenez@jones.com;Amanda Powers;27;635.9
191;hendersonaaron@hotmail.com;Valerie Hurst;52;253.49
2039;kaitlyn21@price.info;Kaitlin Ross;17;818.38
2878;riceeric@herring.biz;James Kelly;57;967.11
1886;jonathanthomas@barnett-thornton.com;John Davis;15;855.02
2302;brian82@hotmail.com;Jonathan Mcfarland;66;559.28
2574;hraymond@yahoo.com;Emily Quinn;86;38.73
2581;lynnkatherine@vega-white.info;John Brown;23;68.61
1579;james20@gmail.com;Jesus Jimenez;57;426.71
3828;stanleysamantha@hotmail.com;Cody Woods;84;472.19
4537;patriciadelacruz@farmer-soto.com;Brian Small;31;0.82
1558;jpatterson@hotmail.com;Diane Thompson;59;423.26
4421;ubranch@little.com;Tyler Mcclain;41;179.35
83;littleshaun@estrada.com;John Wilson;57;290.0
3126;lopezmelissa@hotmail.com;Sheri Zavala;95;79.33
2879;scottchristopher@hotmail.com;Mackenzie Davis;25;986.93
2105;ctorres@gmail.com;Brenda Wilkerson;53;420.03
2668;christopher44@johnson.com;James Gutierrez;69;239.85
2238;patriciamills@morales-mcintyre.com;Tanya Brown;79;257.75
2947;pmoore@king-boyd.biz;Jordan Dougherty;57;277.1
290;samuel94@gray.net;Guy Buchanan;92;723.74
2627;jimmy09@gmail.com;Christopher Brown;52;399.85
2948;rgriffith@jennings.com;Todd Chavez;52;504.27
369;paul17@gmail.com;Allen Lopez;26;972.98
164;adamsjennifer@gmail.com;Tonya Lang;75;320.26
2636;kimberlyharris@gmail.com;Jonathan Shelton;88;2.73
3562;pmann@matthews.com;Jennifer Hanson;23;194.72
4517;ihernandez@hotmail.com;Jacob Perez MD;43;487.77
4406;christopherjarvis@mullen-smith.com;Diana Adams;89;994.59
3459;nathanhall@perez.com;James Herman;30;759.08
470;ginamccarthy@hotmail.com;Erin Harrison;93;211.34
406;david75@gmail.com;Kayla Jones;36;61.6
3113;arianaking@holland.com;David Jones;64;867.56
3002;williamjohnson@walter.com;Kimberly Calhoun;38;597.93
2033;gregory42@sutton.com;Patrick Harvey;36;770.44
3326;blake82@taylor.biz;Brandi Nelson;76;921.44
2260;tracywillis@soto-peterson.com;Diane King;44;273.21
2205;currythomas@wang.net;Danielle Garcia;72;480.68
3418;anitasandoval@king-nelson.info;Joseph Reynolds;58;891.55
265;elizabeth76@gmail.com;Angela Rose;22;564.41
1096;chavezmegan@wolfe.com;David Jordan;99;578.25
2393;smithbrandi@yahoo.com;Mark Bell;79;1.5
79;charleshuynh@jones-ferguson.com;Troy Turner;81;826.71
295;lisasmith@yahoo.com;Andrew Dickerson;42;183.31
1526;gperez@nelson.biz;Joshua Sanders DDS;80;742.46
287;lpark@hotmail.com;John Jensen;25;634.42
284;vporter@johnson.net;Misty Brown;76;747.17
4386;bwade@riggs-wagner.com;Travis Knight;85;807.21
3957;christinaperkins@baker-sanford.com;Dr. Larry Bailey;62;928.15
3652;fisherlaura@davis-hardin.com;Molly Patton;72;392.32
2103;jacqueline25@davis-davis.com;Chelsea Moyer;50;638.83
637;makaylajohnson@hotmail.com;Kevin Robles;97;729.9
1536;rachel56@yahoo.com;William Lee;31;770.61
292;katherine82@simpson-rogers.com;Jordan Solis;97;134.42
2398;abigailstevens@gmail.com;Mr. Jason Brown;77;344.87
1296;johnryan@gmail.com;Christopher Phelps;48;451.64
4213;fischermarcus@kelley.com;Alex Brooks;34;828.4
3831;erinpayne@hotmail.com;Susan Huff;54;791.46
3170;patrick24@rojas-jimenez.com;Laura Nguyen;88;426.52
490;vstewart@ramirez.com;Dawn Lawrence;84;733.05
3331;michael47@yahoo.com;Savannah Hill;35;870.9
3180;bradleymueller@castillo-taylor.net;Samantha Moore;94;692.55
1322;qalvarez@hotmail.com;Jeremy Frye;53;366.34
3893;kimberlyschmidt@yahoo.com;Andrea Collins;50;330.85
1610;schroederjennifer@gmail.com;Daniel Donaldson;87;255.64
866;christopher11@patel-shannon.com;Tracy Berry;60;944.05
3908;keithjones@lee.com;Mary Fox;59;9.79
238;nathaniel45@snyder-williams.com;Tammy Stanley;14;348.19
50;michael54@yahoo.com;Joseph Terry;41;127.75
1055;millersara@hotmail.com;Theresa Patterson;59;947.49
2967;crobinson@young-decker.com;Scott Boyd;31;198.81
4230;ynewman@hotmail.com;Michael Colon;65;831.19
2610;betty00@yahoo.com;Timothy Rogers;14;461.05
1851;cvelasquez@carter-drake.com;Jenna Lester;42;888.75
1659;kathy48@yahoo.com;Michelle Moore;53;502.76
4954;james68@gmail.com;Amy Patel;24;628.25
84;kelly42@wyatt-strong.biz;Nathan Smith;96;187.86
1948;gregoryhill@ramirez-ball.com;Stacy Blackburn;85;12.21
1084;daniel76@cunningham-powers.info;David Green;37;905.45
2017;brianna46@gmail.com;Stephanie Vaughan;25;535.41
301;marymorrison@nelson-george.net;Mia Stout;21;686.24
859;ericksonmartha@yahoo.com;Jordan Daniel;77;434.29
194;raymondjuarez@hotmail.com;Jeffrey Alexander;19;786.86
2598;jaime90@snow.com;Keith Smith;44;504.55
2070;justin07@ferguson-cruz.com;Mariah Harris;93;267.52
2532;newmanapril@watts.info;Thomas Moody;34;93.3
2407;jeffrey23@snyder-lucero.com;Marissa Murray;48;629.76
4292;staffordjesse@yahoo.com;Samuel Lopez;26;126.69
3200;nmanning@jones.com;Shannon Griffin;81;612.66
3953;schneiderangela@hotmail.com;Courtney Anderson;42;476.46
1957;james28@gmail.com;Stephen Sullivan;16;834.69
2949;paula87@harding.com;Christopher Mendez;100;649.78
1012;jenniferhudson@jones.biz;Stephen Dawson;16;547.71
4534;traci64@bentley.com;Erika Fox;55;367.7
2879;petersjennifer@yahoo.com;Alison Wilson;88;332.9
3866;howardmelissa@gordon.info;Kelly Simon;88;17.43
4947;christopher50@hotmail.com;Michael Reyes;81;591.83
4463;jeffersonchristine@hotmail.com;Mrs. Desiree Carroll;94;983.91
2685;dbass@robinson-lopez.com;Christina Brown;43;483.52
4421;grant47@rhodes.com;Thomas Stephens;55;472.01
4500;ocooper@yahoo.com;Gregory Reynolds;94;351.06
689;jhudson@gmail.com;Erica Brown;68;749.16
2318;shart@patrick.com;Rita Graves;33;366.04
1432;andersonisabel@gmail.com;Matthew Salazar;81;616.44
3415;amendoza@yahoo.com;Samantha Aguirre;30;865.41
914;agill@hotmail.com;Maria Douglas;61;333.61
4976;blake41@hall.com;Kayla Davis;79;720.36
2448;jeffrey08@hotmail.com;Amy Rodriguez;47;508.8
1278;qadams@hotmail.com;Lisa Rowe;50;961.8
3703;melissabuck@yahoo.com;Jamie House;13;817.89
3780;blackkristina@ellis.com;Jeremy Nguyen;24;585.91
4398;ilewis@yahoo.com;Dana Guerrero;16;363.25
684;sarahernandez@castro-myers.com;Robert Cook;100;410.22
152;richardsonmelinda@bryan.com;Taylor Palmer;60;35.32
2640;lauren64@yahoo.com;Christine Yang;14;482.25
745;darren98@stuart.com;Gina Robles;38;611.37
53;courtneymeyers@gonzalez.com;Kyle Greene;95;765.41
4122;holmesnatasha@gmail.com;Benjamin Hughes;61;267.66
2398;elizabeth34@butler.com;Martha Foster;95;791.51
2346;prussell@johnson.com;Jennifer Thomas;19;165.54
3747;sanderskelly@koch.com;Charles Sims;91;976.27
3451;imaxwell@yahoo.com;Thomas Butler;89;842.14
78;mccoyshawn@bauer.com;Paige Mann;42;485.01
839;wbailey@gmail.com;Kayla Meyer;37;608.89
3312;john65@gmail.com;Joshua Carter;38;988.07
3810;lisa69@gmail.com;Robin Shelton;17;498.02
1440;robertsamy@hotmail.com;Adam Collins;20;20.47
4342;ericmiller@hotmail.com;David Johnson;47;368.3
1927;jamiemccormick@yahoo.com;Daniel Waller;44;15.6
1483;james71@gonzalez.org;Crystal Morris;49;930.5
148;kendra89@yahoo.com;Jennifer Romero;89;606.39
4565;hendrixphillip@kelley.biz;April Dennis;82;485.26
2667;averydaniel@yahoo.com;Johnny Thompson;13;751.24
650;stewartanthony@hale.com;Nicholas Newman;77;178.03
2821;juanjones@harding.com;Laura Henderson;66;679.1
2351;david74@johnson-snyder.com;Faith Mitchell;43;152.87
3355;brian96@day-johnson.org;Tracy Lee;17;839.48
1840;chandlerjason@gmail.com;Nancy Hines;77;797.31
3808;amber44@hotmail.com;Theresa Hill;31;8.91
2997;khamilton@robertson.com;Joseph Butler;92;575.96
3702;scott65@garcia.com;Kenneth Farrell;96;591.46
2922;melissajones@yahoo.com;Justin Rubio;28;154.88
781;millerkimberly@hotmail.com;Catherine Rodriguez;34;78.16
9;riveracourtney@sloan.net;Brittany Harris;39;416.26
3429;thomasrowe@wright.com;Tricia Thomas;98;988.8
2880;guerrajason@coleman.com;Cory Martinez;54;887.83
2234;katie94@harris.info;Allen Miller;76;160.01
2010;regina94@hotmail.com;Deborah Byrd;74;707.33
1804;hunterdaniel@blackburn-coleman.com;Suzanne Hansen;82;461.62
4559;bhunt@lewis.com;Riley Rodriguez;34;989.16
